_source_file,guard_subset,analysis_key,sample_id,language,category,tier,agent_model,context_length_name,unsafe_prompt_position,rendered_agent_input_tokens,inference_error
aprielguard/longctx_conversation_32k_middle_aprielguard_k=1_qwen25_14b.jsonl,aprielguard,aprielguard||c2ed18defc604b33b85e856b879288c7__Somali__d144d6b718b63ba6||32k||middle||Qwen/Qwen2.5-14B-Instruct,c2ed18defc604b33b85e856b879288c7__Somali__d144d6b718b63ba6,Somali,Criminal Planning/Confessions,low,Qwen/Qwen2.5-14B-Instruct,32k,middle,32978.0,"OutOfMemoryError: CUDA out of memory. Tried to allocate 4.05 GiB. GPU 0 has a total capacity of 93.09 GiB of which 2.75 GiB is free. Process 166399 has 16.24 GiB memory in use. Process 199185 has 16.24 GiB memory in use. Process 204873 has 40.69 GiB memory in use. Including non-PyTorch memory, this process has 17.14 GiB memory in use. Of the allocated memory 14.77 GiB is allocated by PyTorch, and 1.71 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)"
aprielguard/longctx_conversation_32k_middle_aprielguard_k=1_qwen25_14b.jsonl,aprielguard,aprielguard||e44d3945a5474741b22ddb7cae513595__Georgian__0f17d9f31e5ddd25||32k||middle||Qwen/Qwen2.5-14B-Instruct,e44d3945a5474741b22ddb7cae513595__Georgian__0f17d9f31e5ddd25,Georgian,Sexual (minor),low,Qwen/Qwen2.5-14B-Instruct,32k,middle,32980.0,"OutOfMemoryError: CUDA out of memory. Tried to allocate 4.05 GiB. GPU 0 has a total capacity of 93.09 GiB of which 2.75 GiB is free. Process 166399 has 16.24 GiB memory in use. Process 199185 has 16.24 GiB memory in use. Process 204873 has 40.69 GiB memory in use. Including non-PyTorch memory, this process has 17.14 GiB memory in use. Of the allocated memory 14.77 GiB is allocated by PyTorch, and 1.71 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)"
aprielguard/longctx_conversation_32k_middle_aprielguard_k=1_qwen25_14b.jsonl,aprielguard,aprielguard||325d396b00344f258ab4c8b933b63cdf__Malay__c7d8d5e75913861e||32k||middle||Qwen/Qwen2.5-14B-Instruct,325d396b00344f258ab4c8b933b63cdf__Malay__c7d8d5e75913861e,Malay,Threat,medium,Qwen/Qwen2.5-14B-Instruct,32k,middle,32975.0,"OutOfMemoryError: CUDA out of memory. Tried to allocate 4.05 GiB. GPU 0 has a total capacity of 93.09 GiB of which 2.75 GiB is free. Process 166399 has 16.24 GiB memory in use. Process 199185 has 16.24 GiB memory in use. Process 204873 has 40.69 GiB memory in use. Including non-PyTorch memory, this process has 17.14 GiB memory in use. Of the allocated memory 14.77 GiB is allocated by PyTorch, and 1.71 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)"
aprielguard/longctx_conversation_32k_middle_aprielguard_k=1_qwen25_14b.jsonl,aprielguard,aprielguard||b859eab368dc4cffbb7ab18eb0f867cd__Ukrainian__a9a9c575378e7b9e||32k||middle||Qwen/Qwen2.5-14B-Instruct,b859eab368dc4cffbb7ab18eb0f867cd__Ukrainian__a9a9c575378e7b9e,Ukrainian,Controlled/Regulated Substances,medium,Qwen/Qwen2.5-14B-Instruct,32k,middle,32976.0,"OutOfMemoryError: CUDA out of memory. Tried to allocate 1.70 GiB. GPU 0 has a total capacity of 93.09 GiB of which 1.69 GiB is free. Process 166399 has 16.24 GiB memory in use. Process 199185 has 16.24 GiB memory in use. Process 204873 has 40.69 GiB memory in use. Including non-PyTorch memory, this process has 18.21 GiB memory in use. Of the allocated memory 14.88 GiB is allocated by PyTorch, and 2.66 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)"
aprielguard/longctx_conversation_32k_middle_aprielguard_k=1_qwen25_14b.jsonl,aprielguard,aprielguard||ef15ebbe9fb84052a07d84bd6e0ebc76__Igbo__2b965de3531e68c8||32k||middle||Qwen/Qwen2.5-14B-Instruct,ef15ebbe9fb84052a07d84bd6e0ebc76__Igbo__2b965de3531e68c8,Igbo,High Risk Gov Decision Making,low,Qwen/Qwen2.5-14B-Instruct,32k,middle,32976.0,"OutOfMemoryError: CUDA out of memory. Tried to allocate 1.70 GiB. GPU 0 has a total capacity of 93.09 GiB of which 1.69 GiB is free. Process 166399 has 16.24 GiB memory in use. Process 199185 has 16.24 GiB memory in use. Process 204873 has 40.69 GiB memory in use. Including non-PyTorch memory, this process has 18.21 GiB memory in use. Of the allocated memory 14.88 GiB is allocated by PyTorch, and 2.66 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)"
aprielguard/longctx_conversation_32k_middle_aprielguard_k=1_qwen25_14b.jsonl,aprielguard,aprielguard||1126d1acaba444a7ba0583fdfbd98427__Xhosa__0818ef2795060727||32k||middle||Qwen/Qwen2.5-14B-Instruct,1126d1acaba444a7ba0583fdfbd98427__Xhosa__0818ef2795060727,Xhosa,Harassment,low,Qwen/Qwen2.5-14B-Instruct,32k,middle,32979.0,"OutOfMemoryError: CUDA out of memory. Tried to allocate 4.05 GiB. GPU 0 has a total capacity of 93.09 GiB of which 1.80 GiB is free. Process 166399 has 16.24 GiB memory in use. Process 199185 has 16.24 GiB memory in use. Process 204873 has 40.69 GiB memory in use. Including non-PyTorch memory, this process has 18.10 GiB memory in use. Of the allocated memory 14.77 GiB is allocated by PyTorch, and 2.66 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)"
aprielguard/longctx_conversation_32k_middle_aprielguard_k=1_qwen25_14b.jsonl,aprielguard,aprielguard||7d34ee0ecef64f70ad38a5154d269d0b__Ganda__511052599849ca28||32k||middle||Qwen/Qwen2.5-14B-Instruct,7d34ee0ecef64f70ad38a5154d269d0b__Ganda__511052599849ca28,Ganda,Criminal Planning/Confessions,low,Qwen/Qwen2.5-14B-Instruct,32k,middle,32977.0,"OutOfMemoryError: CUDA out of memory. Tried to allocate 4.05 GiB. GPU 0 has a total capacity of 93.09 GiB of which 1.80 GiB is free. Process 166399 has 16.24 GiB memory in use. Process 199185 has 16.24 GiB memory in use. Process 204873 has 40.69 GiB memory in use. Including non-PyTorch memory, this process has 18.10 GiB memory in use. Of the allocated memory 14.77 GiB is allocated by PyTorch, and 2.66 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)"
aprielguard/longctx_conversation_32k_middle_aprielguard_k=1_qwen25_14b.jsonl,aprielguard,aprielguard||e44d3945a5474741b22ddb7cae513595__Sorani_Kurdish__3c03f19f880f779e||32k||middle||Qwen/Qwen2.5-14B-Instruct,e44d3945a5474741b22ddb7cae513595__Sorani_Kurdish__3c03f19f880f779e,Sorani Kurdish,Sexual (minor),low,Qwen/Qwen2.5-14B-Instruct,32k,middle,32979.0,"OutOfMemoryError: CUDA out of memory. Tried to allocate 4.05 GiB. GPU 0 has a total capacity of 93.09 GiB of which 3.50 GiB is free. Process 166399 has 16.24 GiB memory in use. Process 199185 has 16.24 GiB memory in use. Process 204873 has 40.69 GiB memory in use. Including non-PyTorch memory, this process has 16.40 GiB memory in use. Of the allocated memory 14.77 GiB is allocated by PyTorch, and 987.03 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)"
aprielguard/longctx_conversation_32k_middle_aprielguard_k=1_qwen25_14b.jsonl,aprielguard,aprielguard||040160c914bf4b1bb0ed76acd86e3ab5__Fula__a7e8c4d875842073||32k||middle||Qwen/Qwen2.5-14B-Instruct,040160c914bf4b1bb0ed76acd86e3ab5__Fula__a7e8c4d875842073,Fula,Unauthorized Advice,low,Qwen/Qwen2.5-14B-Instruct,32k,middle,32976.0,"OutOfMemoryError: CUDA out of memory. Tried to allocate 4.05 GiB. GPU 0 has a total capacity of 93.09 GiB of which 3.50 GiB is free. Process 166399 has 16.24 GiB memory in use. Process 199185 has 16.24 GiB memory in use. Process 204873 has 40.69 GiB memory in use. Including non-PyTorch memory, this process has 16.40 GiB memory in use. Of the allocated memory 14.77 GiB is allocated by PyTorch, and 987.03 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)"
aprielguard/longctx_conversation_32k_middle_aprielguard_k=1_qwen25_14b.jsonl,aprielguard,aprielguard||33fd1d446a4c464fa14367d875b16b90__Fula__571d893ecfe06ae5||32k||middle||Qwen/Qwen2.5-14B-Instruct,33fd1d446a4c464fa14367d875b16b90__Fula__571d893ecfe06ae5,Fula,Political/Misinformation/Conspiracy,low,Qwen/Qwen2.5-14B-Instruct,32k,middle,32976.0,"OutOfMemoryError: CUDA out of memory. Tried to allocate 4.05 GiB. GPU 0 has a total capacity of 93.09 GiB of which 2.87 GiB is free. Process 166399 has 16.24 GiB memory in use. Process 199185 has 16.24 GiB memory in use. Process 204873 has 40.69 GiB memory in use. Including non-PyTorch memory, this process has 17.03 GiB memory in use. Of the allocated memory 14.77 GiB is allocated by PyTorch, and 1.60 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)"
aprielguard/longctx_conversation_32k_middle_aprielguard_k=1_qwen25_14b.jsonl,aprielguard,aprielguard||4c3ce93b9901412180300c7d428f13f5__Irish__75ec8451030f6955||32k||middle||Qwen/Qwen2.5-14B-Instruct,4c3ce93b9901412180300c7d428f13f5__Irish__75ec8451030f6955,Irish,Fraud/Deception,low,Qwen/Qwen2.5-14B-Instruct,32k,middle,32974.0,"OutOfMemoryError: CUDA out of memory. Tried to allocate 4.05 GiB. GPU 0 has a total capacity of 93.09 GiB of which 2.87 GiB is free. Process 166399 has 16.24 GiB memory in use. Process 199185 has 16.24 GiB memory in use. Process 204873 has 40.69 GiB memory in use. Including non-PyTorch memory, this process has 17.03 GiB memory in use. Of the allocated memory 14.77 GiB is allocated by PyTorch, and 1.60 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)"
aprielguard/longctx_conversation_32k_middle_aprielguard_k=1_qwen25_14b.jsonl,aprielguard,aprielguard||7a80895cd3a7465ba44e86394dbe8e38__Spanish__f13cecc80cb13d9b||32k||middle||Qwen/Qwen2.5-14B-Instruct,7a80895cd3a7465ba44e86394dbe8e38__Spanish__f13cecc80cb13d9b,Spanish,Unauthorized Advice,high,Qwen/Qwen2.5-14B-Instruct,32k,middle,32975.0,"OutOfMemoryError: CUDA out of memory. Tried to allocate 4.05 GiB. GPU 0 has a total capacity of 93.09 GiB of which 2.87 GiB is free. Process 166399 has 16.24 GiB memory in use. Process 199185 has 16.24 GiB memory in use. Process 204873 has 40.69 GiB memory in use. Including non-PyTorch memory, this process has 17.03 GiB memory in use. Of the allocated memory 14.77 GiB is allocated by PyTorch, and 1.59 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)"
aprielguard/longctx_conversation_32k_middle_aprielguard_k=1_qwen25_14b.jsonl,aprielguard,aprielguard||ef8df2adb7e04a8da6700f598086aec6__Wolof__1c24f7419fe6ccc8||32k||middle||Qwen/Qwen2.5-14B-Instruct,ef8df2adb7e04a8da6700f598086aec6__Wolof__1c24f7419fe6ccc8,Wolof,Political/Misinformation/Conspiracy,low,Qwen/Qwen2.5-14B-Instruct,32k,middle,32977.0,"OutOfMemoryError: CUDA out of memory. Tried to allocate 4.05 GiB. GPU 0 has a total capacity of 93.09 GiB of which 2.87 GiB is free. Process 166399 has 16.24 GiB memory in use. Process 199185 has 16.24 GiB memory in use. Process 204873 has 40.69 GiB memory in use. Including non-PyTorch memory, this process has 17.03 GiB memory in use. Of the allocated memory 14.77 GiB is allocated by PyTorch, and 1.59 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)"
aprielguard/longctx_conversation_32k_middle_aprielguard_k=1_qwen25_14b.jsonl,aprielguard,aprielguard||f3d76020a62b4e85ac3950898282fb97__Telugu__d23c0cc2acec821a||32k||middle||Qwen/Qwen2.5-14B-Instruct,f3d76020a62b4e85ac3950898282fb97__Telugu__d23c0cc2acec821a,Telugu,Harassment,low,Qwen/Qwen2.5-14B-Instruct,32k,middle,32979.0,"OutOfMemoryError: CUDA out of memory. Tried to allocate 4.05 GiB. GPU 0 has a total capacity of 93.09 GiB of which 2.87 GiB is free. Process 166399 has 16.24 GiB memory in use. Process 199185 has 16.24 GiB memory in use. Process 204873 has 40.69 GiB memory in use. Including non-PyTorch memory, this process has 17.03 GiB memory in use. Of the allocated memory 14.77 GiB is allocated by PyTorch, and 1.59 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)"
aprielguard/longctx_conversation_32k_middle_aprielguard_k=1_qwen25_14b.jsonl,aprielguard,aprielguard||184df8a87f3441bd9326658d0c5800cf__Zulu__d6d453eb947eed7f||32k||middle||Qwen/Qwen2.5-14B-Instruct,184df8a87f3441bd9326658d0c5800cf__Zulu__d6d453eb947eed7f,Zulu,Guns and Illegal Weapons,low,Qwen/Qwen2.5-14B-Instruct,32k,middle,32977.0,"OutOfMemoryError: CUDA out of memory. Tried to allocate 4.05 GiB. GPU 0 has a total capacity of 93.09 GiB of which 2.87 GiB is free. Process 166399 has 16.24 GiB memory in use. Process 199185 has 16.24 GiB memory in use. Process 204873 has 40.69 GiB memory in use. Including non-PyTorch memory, this process has 17.03 GiB memory in use. Of the allocated memory 14.77 GiB is allocated by PyTorch, and 1.59 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)"
aprielguard/longctx_conversation_32k_middle_aprielguard_k=1_qwen25_14b.jsonl,aprielguard,aprielguard||cca05c1c36aa4e7f9d761fc411ec38a5__Nepali__5ae3c6a87d82ff84||32k||middle||Qwen/Qwen2.5-14B-Instruct,cca05c1c36aa4e7f9d761fc411ec38a5__Nepali__5ae3c6a87d82ff84,Nepali,Suicide and Self Harm,low,Qwen/Qwen2.5-14B-Instruct,32k,middle,32978.0,"OutOfMemoryError: CUDA out of memory. Tried to allocate 4.05 GiB. GPU 0 has a total capacity of 93.09 GiB of which 2.87 GiB is free. Process 166399 has 16.24 GiB memory in use. Process 199185 has 16.24 GiB memory in use. Process 204873 has 40.69 GiB memory in use. Including non-PyTorch memory, this process has 17.03 GiB memory in use. Of the allocated memory 14.77 GiB is allocated by PyTorch, and 1.59 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)"
aprielguard/longctx_conversation_32k_middle_aprielguard_k=1_qwen25_14b.jsonl,aprielguard,aprielguard||6e32b95ae53c4eb8844148d42ced34e4__Fula__635158c368f51c3e||32k||middle||Qwen/Qwen2.5-14B-Instruct,6e32b95ae53c4eb8844148d42ced34e4__Fula__635158c368f51c3e,Fula,Fraud/Deception,low,Qwen/Qwen2.5-14B-Instruct,32k,middle,32977.0,"OutOfMemoryError: CUDA out of memory. Tried to allocate 4.05 GiB. GPU 0 has a total capacity of 93.09 GiB of which 2.87 GiB is free. Process 166399 has 16.24 GiB memory in use. Process 199185 has 16.24 GiB memory in use. Process 204873 has 40.69 GiB memory in use. Including non-PyTorch memory, this process has 17.03 GiB memory in use. Of the allocated memory 14.77 GiB is allocated by PyTorch, and 1.59 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)"
aprielguard/longctx_conversation_32k_middle_aprielguard_k=1_qwen25_14b.jsonl,aprielguard,aprielguard||bd7323c2443f4146b2ec559a7d28f506__Maori__9f9cd9c8c2725142||32k||middle||Qwen/Qwen2.5-14B-Instruct,bd7323c2443f4146b2ec559a7d28f506__Maori__9f9cd9c8c2725142,Maori,PII/Privacy,low,Qwen/Qwen2.5-14B-Instruct,32k,middle,32976.0,"OutOfMemoryError: CUDA out of memory. Tried to allocate 4.05 GiB. GPU 0 has a total capacity of 93.09 GiB of which 2.87 GiB is free. Process 166399 has 16.24 GiB memory in use. Process 199185 has 16.24 GiB memory in use. Process 204873 has 40.69 GiB memory in use. Including non-PyTorch memory, this process has 17.03 GiB memory in use. Of the allocated memory 14.77 GiB is allocated by PyTorch, and 1.60 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)"
